plot,sub_plot,sub_sub_plot,year_of_1st_split,year_of_2nd_split,harvest_year,fertilizer_code,lime_factor_level,lime_rate,lime_date,fym_factor_level,fym_amount,fym_n,rape_cake_factor_level,rape_cake_n,n_factor_level,fertilizer_n_amount,p_factor_level,p_amount,k_factor_level,k_amount,na_factor_level,na_amount,mg_factor_level,mg_amount,sow_date,cultivar,area_ha,grain,straw,grain_%_n,note_id
3,b,*,1907.000,*,1882,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,18/10/1881,Browick Wheat,0.100,1.670,4.043,*,*
3,b,*,1907.000,*,1883,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,19/10/1882,Browick Wheat,0.100,1.680,3.616,*,*
3,b,*,1907.000,*,1884,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,22/10/1883,Browick Wheat,0.100,2.013,3.746,*,*
3,b,*,1907.000,*,1885,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,21/10/1884,Browick Wheat,0.100,1.758,3.539,2.420,*
3,b,*,1907.000,*,1886,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,14/10/1885,Browick Wheat,0.100,1.211,2.079,2.420,*
3,b,*,1907.000,*,1887,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,13/10/1886,Browick Wheat,0.100,2.323,3.652,2.120,*
3,b,*,1907.000,*,1888,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,13/10/1887,Browick Wheat,0.100,1.084,2.747,2.380,*
3,b,*,1907.000,*,1889,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,07/11/1888,Browick Red,0.100,1.167,2.845,1.950,*
3,b,*,1907.000,*,1890,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,24/10/1889,Browick Red,0.100,1.934,3.375,2.060,*
3,b,*,1907.000,*,1891,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,16/10/1890,Browick Red,0.100,1.628,3.515,1.950,*
3,b,*,1907.000,*,1892,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,04/11/1891,White-chaffed Browick,0.100,0.961,2.482,1.850,*
3,b,*,1907.000,*,1893,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,17/10/1892,White-chaffed Browick,0.100,0.785,1.000,*,*
3,b,*,1907.000,*,1894,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,14/10/1893,White-chaffed Browick,0.100,2.325,4.618,*,*
3,b,*,1907.000,*,1895,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,18/10/1894,White-chaffed Browick,0.100,1.029,1.376,2.140,*
3,b,*,1907.000,*,1896,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,28/10/1895,White-chaffed Browick,0.100,1.268,2.268,2.350,*
3,b,*,1907.000,*,1897,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,03/10/1896,White-chaffed Browick,0.100,0.815,2.086,2.320,*
3,b,*,1907.000,*,1898,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,12/10/1897,Stand Up,0.100,1.402,2.987,2.210,*
3,b,*,1907.000,*,1899,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,04/11/1898,White-chaffed Browick,0.100,1.924,3.675,2.040,*
3,b,*,1907.000,*,1900,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,25/10/1899,White-chaffed Browick,0.100,1.077,1.868,2.500,*
3,b,*,1907.000,*,1901,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1900-10-24 00:00:00,Street's Imperial,0.100,1.116,1.433,2.560,*
3,b,*,1907.000,*,1902,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1901-10-18 00:00:00,White Monarch,0.100,1.598,3.362,2.080,*
3,b,*,1907.000,*,1903,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1902-10-21 00:00:00,Grey-chaffed Browick,0.100,1.156,2.282,2.020,*
3,b,*,1907.000,*,1904,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1903-11-01 00:00:00,Square-Head's Master,0.100,0.298,0.624,2.200,*
3,b,*,1907.000,*,1905,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1904-10-14 00:00:00,Square-Head's Master,0.100,0.832,1.829,2.360,*
3,b,*,1907.000,*,1906,N2*,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,nil,0,nil,0,nil,0,nil,0,1905-10-11 00:00:00,Square-Head's Master,0.100,1.662,2.869,2.130,*
3,b,*,1907.000,*,1907,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1906-10-20 00:00:00,Square-Head's Master,0.050,1.205,2.491,*,11
3,b,*,1907.000,*,1908,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1907-11-05 00:00:00,Square-Head's Master,0.050,1.606,2.154,*,*
3,b,*,1907.000,*,1909,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1908-10-15 00:00:00,Street's Imperial,0.050,0.897,2.367,*,*
3,b,*,1907.000,*,1910,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1909-11-09 00:00:00,Square-Head's Master,0.050,1.374,2.583,*,*
3,b,*,1907.000,*,1911,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1910-10-15 00:00:00,Square-Head's Master,0.050,1.511,2.049,*,*
3,b,*,1907.000,*,1912,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1911-11-02 00:00:00,Square-Head's Master,0.050,0.610,1.599,*,*
3,b,*,1907.000,*,1913,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1912-10-25 00:00:00,Webb's Red Standard,0.050,1.180,1.770,*,*
3,b,*,1907.000,*,1914,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1913-10-17 00:00:00,Square-Head's Master,0.050,0.517,0.822,*,*
3,b,*,1907.000,*,1915,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1914-10-27 00:00:00,Red Standard,0.050,1.276,1.638,*,*
3,b,*,1907.000,*,1916,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1915-10-29 00:00:00,Red Standard,0.050,0.493,1.377,*,*
3,b,*,1907.000,*,1917,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1916-10-25 00:00:00,Red Standard,0.050,1.211,1.616,*,*
3,b,*,1907.000,*,1918,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1917-10-26 00:00:00,Little Joss,0.050,1.127,2.017,*,*
3,b,*,1907.000,*,1919,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1918-10-24 00:00:00,Little Joss,0.050,0.961,1.476,*,*
3,b,*,1907.000,*,1920,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1919-11-05 00:00:00,Little Joss,0.050,1.013,2.172,*,*
3,b,*,1907.000,*,1921,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1920-10-15 00:00:00,Yeoman,0.050,1.020,1.574,*,*
3,b,*,1907.000,*,1922,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1921-10-10 00:00:00,Red Standard,0.050,0.908,1.426,*,*
3,b,*,1907.000,*,1923,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1922-10-26 00:00:00,Red Standard,0.050,0.742,1.206,*,*
3,b,*,1907.000,*,1924,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1923-10-19 00:00:00,Red Standard,0.050,0.921,2.283,*,*
3,b,*,1907.000,*,1925,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1924-11-18 00:00:00,Yeoman,0.050,0.379,0.331,*,*
3,b,*,1907.000,*,1926,N1*,L0,0.000,*,nil,0.000,0,nil,0,N1*,23,nil,0,nil,0,nil,0,nil,0,1925-10-14 00:00:00,Yeoman,0.050,0.616,1.934,*,*
4,*,*,*,*,1877,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,01/11/1876,Browick Wheat,0.100,1.411,2.511,*,*
4,*,*,*,*,1878,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,05/11/1877,Browick Wheat,0.100,0.730,2.298,*,*
4,*,*,*,*,1879,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,02/11/1878,Browick Wheat,0.100,0.606,2.160,*,*
4,*,*,*,*,1880,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,13/11/1879,Browick Wheat,0.100,0.870,2.433,*,*
4,*,*,*,*,1881,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,22/10/1880,Browick Wheat,0.100,1.799,2.680,*,*
4,*,*,*,*,1882,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,18/10/1881,Browick Wheat,0.100,0.944,2.380,*,*
4,*,*,*,*,1883,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,19/10/1882,Browick Wheat,0.100,1.133,2.239,*,*
4,*,*,*,*,1884,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,22/10/1883,Browick Wheat,0.100,1.429,2.490,*,*
4,*,*,*,*,1885,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,21/10/1884,Browick Wheat,0.100,1.394,2.354,1.990,*
4,*,*,*,*,1886,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,14/10/1885,Browick Wheat,0.100,1.025,1.461,2.380,*
4,*,*,*,*,1887,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,13/10/1886,Browick Wheat,0.100,1.194,2.089,1.940,*
4,*,*,*,*,1888,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,13/10/1887,Browick Wheat,0.100,0.674,1.921,2.380,*
4,*,*,*,*,1889,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,07/11/1888,Browick Red,0.100,0.816,1.945,1.950,*
4,*,*,*,*,1890,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,24/10/1889,Browick Red,0.100,1.008,1.890,2.420,*
4,*,*,*,*,1891,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,16/10/1890,Browick Red,0.100,1.092,2.141,1.880,*
4,*,*,*,*,1892,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,04/11/1891,White-chaffed Browick,0.100,0.782,1.586,1.810,*
4,*,*,*,*,1893,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,17/10/1892,White-chaffed Browick,0.100,0.682,1.060,*,*
4,*,*,*,*,1894,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,14/10/1893,White-chaffed Browick,0.100,0.894,1.646,*,*
4,*,*,*,*,1895,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,18/10/1894,White-chaffed Browick,0.100,0.637,1.022,*,*
4,*,*,*,*,1896,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,28/10/1895,White-chaffed Browick,0.100,0.529,0.999,2.000,*
4,*,*,*,*,1897,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,03/10/1896,White-chaffed Browick,0.100,0.602,1.336,2.190,*
4,*,*,*,*,1898,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,12/10/1897,Stand Up,0.100,0.845,1.451,1.960,*
4,*,*,*,*,1899,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,04/11/1898,White-chaffed Browick,0.100,0.480,0.991,2.280,*
4,*,*,*,*,1900,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,25/10/1899,White-chaffed Browick,0.100,0.429,0.830,2.260,*
4,*,*,*,*,1901,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1900-10-24 00:00:00,Street's Imperial,0.100,0.553,0.833,2.340,*
4,*,*,*,*,1902,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1901-10-18 00:00:00,White Monarch,0.100,0.760,1.371,1.910,*
4,*,*,*,*,1903,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1902-10-21 00:00:00,Grey-chaffed Browick,0.100,0.575,1.139,1.920,*
4,*,*,*,*,1904,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1903-11-01 00:00:00,Square-Head's Master,0.100,0.462,0.849,2.040,*
4,*,*,*,*,1905,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1904-10-14 00:00:00,Square-Head's Master,0.100,0.680,1.236,2.020,*
4,*,*,*,*,1906,PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,nil,0,P2,34,K3,90,Na,16,Mg,11,1905-10-11 00:00:00,Square-Head's Master,0.100,0.488,0.906,2.030,*
4,*,*,*,*,1907,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1906-10-20 00:00:00,Square-Head's Master,0.100,0.656,1.213,1.760,13
4,*,*,*,*,1908,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1907-11-05 00:00:00,Square-Head's Master,0.100,0.791,1.243,1.830,*
4,*,*,*,*,1909,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1908-10-15 00:00:00,Street's Imperial,0.100,0.486,0.924,1.840,*
4,*,*,*,*,1910,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1909-11-09 00:00:00,Square-Head's Master,0.100,0.893,1.596,1.780,*
4,*,*,*,*,1911,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1910-10-15 00:00:00,Square-Head's Master,0.100,0.509,0.756,2.140,*
4,*,*,*,*,1912,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1911-11-02 00:00:00,Square-Head's Master,0.100,0.521,0.779,1.970,*
4,*,*,*,*,1913,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1912-10-25 00:00:00,Webb's Red Standard,0.100,0.835,1.462,1.870,*
4,*,*,*,*,1914,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1913-10-17 00:00:00,Square-Head's Master,0.100,0.257,0.430,2.000,*
4,*,*,*,*,1915,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1914-10-27 00:00:00,Red Standard,0.100,0.844,1.449,1.940,*
4,*,*,*,*,1916,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1915-10-29 00:00:00,Red Standard,0.100,0.281,0.737,2.060,*
4,*,*,*,*,1917,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1916-10-25 00:00:00,Red Standard,0.100,0.853,1.114,2.240,*
4,*,*,*,*,1918,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1917-10-26 00:00:00,Little Joss,0.100,0.918,1.797,1.800,*
4,*,*,*,*,1919,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1918-10-24 00:00:00,Little Joss,0.100,0.673,1.241,2.010,*
4,*,*,*,*,1920,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1919-11-05 00:00:00,Little Joss,0.100,0.643,1.210,1.800,*
4,*,*,*,*,1921,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1920-10-15 00:00:00,Yeoman,0.100,0.633,0.868,1.910,*
4,*,*,*,*,1922,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1921-10-10 00:00:00,Red Standard,0.100,0.525,1.148,1.880,*
4,*,*,*,*,1923,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1922-10-26 00:00:00,Red Standard,0.100,0.613,1.197,1.850,*
4,*,*,*,*,1924,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1923-10-19 00:00:00,Red Standard,0.100,0.228,0.738,*,*
4,*,*,*,*,1925,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1924-11-18 00:00:00,Yeoman,0.100,0.070,0.280,1.860,*
4,*,*,*,*,1926,PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,nil,0,P1,22,K1,25,(Na),0,(Mg),0,1925-10-14 00:00:00,Yeoman,0.100,0.397,1.240,*,*
5,a,*,1905.000,*,1877,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,01/11/1876,Browick Wheat,0.100,2.314,4.896,*,22
5,a,*,1905.000,*,1878,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,05/11/1877,Browick Wheat,0.100,0.871,2.346,*,*
5,a,*,1905.000,*,1879,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,02/11/1878,Browick Wheat,0.100,1.659,4.423,*,*
5,a,*,1905.000,*,1880,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,13/11/1879,Browick Wheat,0.100,1.449,4.000,*,*
5,a,*,1905.000,*,1881,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,22/10/1880,Browick Wheat,0.100,2.601,3.782,*,*
5,a,*,1905.000,*,1882,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,18/10/1881,Browick Wheat,0.100,2.345,4.750,*,*
5,a,*,1905.000,*,1883,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,19/10/1882,Browick Wheat,0.100,2.250,4.580,*,*
5,a,*,1905.000,*,1884,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,22/10/1883,Browick Wheat,0.100,3.035,4.962,*,*
5,a,*,1905.000,*,1885,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,21/10/1884,Browick Wheat,0.100,2.484,4.191,*,*
5,a,*,1905.000,*,1886,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,14/10/1885,Browick Wheat,0.100,1.433,2.194,*,*
5,a,*,1905.000,*,1887,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,13/10/1886,Browick Wheat,0.100,1.901,3.639,*,*
5,a,*,1905.000,*,1888,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,13/10/1887,Browick Wheat,0.100,1.516,2.941,*,*
5,a,*,1905.000,*,1889,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,07/11/1888,Browick Red,0.100,2.384,4.752,*,*
5,a,*,1905.000,*,1890,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,24/10/1889,Browick Red,0.100,2.045,3.358,*,*
5,a,*,1905.000,*,1891,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,16/10/1890,Browick Red,0.100,2.177,4.102,*,*
5,a,*,1905.000,*,1892,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,04/11/1891,White-chaffed Browick,0.100,1.665,2.998,*,*
5,a,*,1905.000,*,1893,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,17/10/1892,White-chaffed Browick,0.100,0.930,1.181,*,*
5,a,*,1905.000,*,1894,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,14/10/1893,White-chaffed Browick,0.100,3.732,5.630,*,*
5,a,*,1905.000,*,1895,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,18/10/1894,White-chaffed Browick,0.100,1.045,1.516,*,*
5,a,*,1905.000,*,1896,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,28/10/1895,White-chaffed Browick,0.100,1.980,2.658,*,*
5,a,*,1905.000,*,1897,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,03/10/1896,White-chaffed Browick,0.100,1.536,2.396,*,*
5,a,*,1905.000,*,1898,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,12/10/1897,Stand Up,0.100,3.268,4.560,*,*
5,a,*,1905.000,*,1899,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,04/11/1898,White-chaffed Browick,0.100,2.053,2.955,*,*
5,a,*,1905.000,*,1900,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,25/10/1899,White-chaffed Browick,0.100,1.755,2.254,*,*
5,a,*,1905.000,*,1901,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1900-10-24 00:00:00,Street's Imperial,0.100,0.890,1.093,*,*
5,a,*,1905.000,*,1902,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1901-10-18 00:00:00,White Monarch,0.100,2.048,3.524,*,*
5,a,*,1905.000,*,1903,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1902-10-21 00:00:00,Grey-chaffed Browick,0.100,1.606,2.367,*,*
5,a,*,1905.000,*,1904,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1903-11-01 00:00:00,Square-Head's Master,0.100,0.295,0.446,*,*
5,a,*,1905.000,*,1905,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1904-10-14 00:00:00,Square-Head's Master,0.050,1.716,2.485,*,8
5,a,*,1905.000,*,1906,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1905-10-11 00:00:00,Square-Head's Master,0.050,2.273,2.770,*,*
5,a,*,1905.000,*,1907,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1906-10-20 00:00:00,Square-Head's Master,0.050,2.255,3.447,*,13
5,a,*,1905.000,*,1908,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1907-11-05 00:00:00,Square-Head's Master,0.050,0.903,1.034,*,*
5,a,*,1905.000,*,1909,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1908-10-15 00:00:00,Street's Imperial,0.050,1.361,2.323,*,*
5,a,*,1905.000,*,1910,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1909-11-09 00:00:00,Square-Head's Master,0.050,1.215,1.975,*,*
5,a,*,1905.000,*,1911,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1910-10-15 00:00:00,Square-Head's Master,0.050,0.571,0.856,*,*
